INFO 2025-08-20 11:32:12,319 [__main__:1049]   ✅ AAPL_model_1w.pkl (vunknown, acc: 38.46%)
INFO 2025-08-20 11:32:12,321 [__main__:1049]   ✅ V_model_1y.pkl (vunknown, acc: 62.50%)
INFO 2025-08-20 11:32:12,324 [__main__:1049]   ✅ JNJ_model_1y.pkl (vunknown, acc: 50.00%)
INFO 2025-08-20 11:32:12,326 [__main__:1049]   ✅ WFC_model_1d.pkl (vunknown, acc: 48.39%)
INFO 2025-08-20 11:32:12,329 [__main__:1049]   ✅ WFC_model_1mo.pkl (vunknown, acc: 56.00%)
INFO 2025-08-20 11:32:12,332 [__main__:1049]   ✅ WFC_model_1w.pkl (vunknown, acc: 46.15%)
INFO 2025-08-20 11:32:12,334 [__main__:1049]   ✅ MSFT_model_1mo.pkl (vunknown, acc: 76.00%)
INFO 2025-08-20 11:32:12,337 [__main__:1049]   ✅ AAPL_model_1d.pkl (vunknown, acc: 38.71%)
INFO 2025-08-20 11:32:12,340 [__main__:1049]   ✅ ^NSEI_model_1mo.pkl (vunknown, acc: 44.00%)
INFO 2025-08-20 11:32:12,342 [__main__:1049]   ✅ AMZN_model_1mo.pkl (vunknown, acc: 52.00%)
INFO 2025-08-20 11:32:12,345 [__main__:1049]   ✅ AMZN_model_1y.pkl (vunknown, acc: 56.25%)
INFO 2025-08-20 11:32:12,349 [__main__:1049]   ✅ universal_model_6mo.pkl (vunknown, acc: 61.64%)
INFO 2025-08-20 11:32:12,352 [__main__:1049]   ✅ GS_model_6mo.pkl (vunknown, acc: 61.90%)
INFO 2025-08-20 11:32:12,354 [__main__:1049]   ✅ AAPL_model_1mo.pkl (vunknown, acc: 60.00%)
INFO 2025-08-20 11:32:12,358 [__main__:1049]   ✅ BAC_model_1mo.pkl (vunknown, acc: 36.00%)
INFO 2025-08-20 11:32:12,360 [__main__:1049]   ✅ JNJ_model_6mo.pkl (vunknown, acc: 57.14%)
INFO 2025-08-20 11:32:12,363 [__main__:1049]   ✅ WMT_model_1w.pkl (vunknown, acc: 46.15%)
INFO 2025-08-20 11:32:12,365 [__main__:1049]   ✅ BAC_model_1y.pkl (vunknown, acc: 53.12%)
INFO 2025-08-20 11:32:12,368 [__main__:1049]   ✅ META_model_6mo.pkl (vunknown, acc: 71.43%)
INFO 2025-08-20 11:32:12,370 [__main__:1049]   ✅ MSFT_model_1w.pkl (vunknown, acc: 53.85%)
INFO 2025-08-20 11:32:12,374 [__main__:1049]   ✅ universal_model_1mo.pkl (vunknown, acc: 52.87%)
INFO 2025-08-20 11:32:12,377 [__main__:1049]   ✅ JPM_model_1d.pkl (vunknown, acc: 41.94%)
INFO 2025-08-20 11:32:12,379 [__main__:1049]   ✅ GS_model_1mo.pkl (vunknown, acc: 48.00%)
INFO 2025-08-20 11:32:12,382 [__main__:1049]   ✅ SPY_model_1y.pkl (vunknown, acc: 56.25%)
INFO 2025-08-20 11:32:12,386 [__main__:1049]   ✅ universal_model_1y.pkl (vunknown, acc: 53.64%)
INFO 2025-08-20 11:32:12,389 [__main__:1049]   ✅ AAPL_model_6mo.pkl (vunknown, acc: 66.67%)
INFO 2025-08-20 11:32:12,392 [__main__:1049]   ✅ JNJ_model_1mo.pkl (vunknown, acc: 56.00%)
INFO 2025-08-20 11:32:12,395 [__main__:1049]   ✅ BAC_model_6mo.pkl (vunknown, acc: 61.90%)
INFO 2025-08-20 11:32:12,398 [__main__:1049]   ✅ GS_model_1y.pkl (vunknown, acc: 68.75%)
INFO 2025-08-20 11:32:12,400 [__main__:1049]   ✅ QQQ_model_1y.pkl (vunknown, acc: 40.62%)
INFO 2025-08-20 11:32:12,403 [__main__:1049]   ✅ META_model_1mo.pkl (vunknown, acc: 56.00%)
INFO 2025-08-20 11:32:12,405 [__main__:1049]   ✅ WFC_model_6mo.pkl (vunknown, acc: 57.14%)
INFO 2025-08-20 11:32:12,408 [__main__:1049]   ✅ ^NSEI_model_1w.pkl (vunknown, acc: 46.15%)
INFO 2025-08-20 11:32:12,413 [__main__:1049]   ✅ universal_model_3mo.pkl (vunknown, acc: 51.79%)
INFO 2025-08-20 11:32:12,415 [__main__:1049]   ✅ MSFT_model_6mo.pkl (vunknown, acc: 71.43%)
INFO 2025-08-20 11:32:12,418 [__main__:1049]   ✅ ^NSEI_model_6mo.pkl (vunknown, acc: 71.43%)
INFO 2025-08-20 11:32:12,420 [__main__:1049]   ✅ AMZN_model_6mo.pkl (vunknown, acc: 66.67%)
INFO 2025-08-20 11:32:12,423 [__main__:1049]   ✅ GOOGL_model_1y.pkl (vunknown, acc: 59.38%)
INFO 2025-08-20 11:32:12,426 [__main__:1049]   ✅ META_model_1y.pkl (vunknown, acc: 62.50%)
INFO 2025-08-20 11:32:12,429 [__main__:1049]   ✅ ^NSEI_model_1d.pkl (vunknown, acc: 56.67%)
INFO 2025-08-20 11:32:12,431 [__main__:1049]   ✅ ARKK_model_1y.pkl (vunknown, acc: 56.25%)
INFO 2025-08-20 11:32:12,434 [__main__:1049]   ✅ GOOGL_model_6mo.pkl (vunknown, acc: 66.67%)
INFO 2025-08-20 11:32:12,436 [__main__:1049]   ✅ JPM_model_1w.pkl (vunknown, acc: 53.85%)
INFO 2025-08-20 11:32:12,439 [__main__:1049]   ✅ MSFT_model_1d.pkl (vunknown, acc: 58.06%)
INFO 2025-08-20 11:32:12,439 [__main__:1056] 
🎯 Validation complete: 94 compatible, 0 incompatible
INFO 2025-08-20 11:32:12,439 [__main__:1353] 
✅ Execution completed successfully
